gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
25.364,5.961,39.038,0.583,4.972,0.223,0.447,0.077,0.567,1.742,0.018,9.812,55.898,9.35,0.0,0.195,0.103,0.004,car
25.97,6.78,46.428,1.087,2.2,0.093,0.494,0.178,0.491,1.829,0.185,15.819,26.329,8.288,0.0,0.227,0.158,0.023,car
23.204,7.154,39.808,1.134,1.465,0.122,0.478,0.344,0.405,0.778,0.203,5.317,30.18,11.161,0.0,0.226,0.106,0.027,car
27.144,5.955,49.699,0.875,5.886,0.196,0.629,0.097,0.35,1.381,0.023,16.529,25.035,17.752,0.0,0.221,0.178,0.008,car
62.924,2.381,77.562,0.645,3.933,0.211,0.214,0.166,0.733,1.468,0.252,6.254,70.89,14.367,0.0,0.262,0.178,0.007,car
64.857,5.153,84.368,1.19,2.609,0.094,0.56,0.258,0.652,1.897,0.159,19.492,38.898,17.563,0.0,0.062,0.146,0.044,car
32.843,8.427,50.102,1.118,2.235,0.143,0.302,0.168,0.3,1.967,0.247,14.319,35.423,21.882,0.0,0.134,0.167,0.011,car
46.582,5.19,68.271,0.591,1.808,0.237,0.638,0.076,0.317,0.757,0.246,15.023,70.067,19.776,0.0,0.141,0.051,0.031,car
31.113,11.982,52.49,0.969,4.686,0.067,0.491,0.142,0.373,1.457,0.299,19.083,62.028,11.721,0.0,0.336,0.197,0.024,car
29.289,6.456,56.163,0.804,1.004,0.144,0.449,0.181,0.419,1.019,0.122,12.214,76.53,19.243,0.0,0.421,0.152,0.046,car
60.139,6.309,87.076,1.196,1.143,0.145,0.327,0.14,0.674,1.558,0.008,13.896,73.156,13.939,0.0,0.235,0.145,0.026,car
58.954,3.591,83.39,1.23,1.977,0.191,0.41,0.286,0.787,1.392,0.234,7.419,71.006,8.378,0.0,0.138,0.057,0.003,car
44.353,5.076,55.757,1.033,2.82,0.102,0.635,0.081,0.703,0.963,0.288,7.493,16.258,16.528,0.0,0.437,0.169,0.038,car
62.03,11.697,73.183,0.975,5.626,0.176,0.554,0.304,0.367,0.986,0.158,18.116,64.849,10.576,0.0,0.34,0.065,0.041,car
40.117,4.057,64.375,0.608,5.287,0.079,0.384,0.162,0.304,1.816,0.211,18.18,51.454,15.547,0.0,0.341,0.11,0.011,car
63.899,7.997,93.625,0.805,2.416,0.22,0.62,0.154,0.469,0.769,0.271,17.18,48.971,16.368,0.0,0.212,0.161,0.036,car
25.844,4.058,43.613,0.861,1.835,0.176,0.464,0.059,0.725,1.296,0.267,15.588,50.425,18.989,0.0,0.359,0.096,0.018,car
49.473,4.566,78.157,0.526,1.673,0.131,0.346,0.178,0.321,1.018,0.024,14.803,17.89,23.852,0.0,0.149,0.051,0.005,car
46.434,5.953,68.565,0.692,2.598,0.151,0.504,0.061,0.658,1.843,0.244,17.277,42.561,13.473,0.0,0.116,0.199,0.031,car
53.169,5.488,74.736,0.78,5.566,0.208,0.614,0.252,0.428,0.787,0.285,18.551,20.744,22.336,0.0,0.258,0.113,0.047,car
42.737,4.645,56.475,1.105,2.456,0.134,0.316,0.263,0.746,2.067,0.165,11.035,63.096,21.963,0.0,0.245,0.139,0.044,car
48.694,8.007,70.115,0.89,2.978,0.181,0.306,0.108,0.577,1.256,0.098,19.479,69.632,20.111,0.0,0.128,0.105,0.028,car
29.63,11.56,40.215,0.429,2.931,0.206,0.24,0.18,0.346,1.812,0.29,10.469,55.467,15.391,0.0,0.428,0.145,0.035,car
34.106,6.068,56.931,0.987,4.187,0.188,0.384,0.111,0.595,2.007,0.261,15.585,40.113,23.454,0.0,0.337,0.188,0.022,car
54.283,7.549,77.322,1.037,2.926,0.073,0.245,0.265,0.777,0.865,0.007,19.707,28.156,21.96,0.0,0.37,0.17,0.045,car
31.128,7.085,52.734,1.103,4.404,0.106,0.312,0.1,0.693,1.582,0.119,15.85,42.945,12.142,0.0,0.442,0.147,0.035,car
34.35,4.682,59.932,0.784,1.603,0.157,0.385,0.085,0.495,2.08,0.247,12.47,79.322,18.33,0.0,0.443,0.136,0.031,car
27.48,6.362,42.811,0.598,4.517,0.055,0.608,0.094,0.761,1.585,0.287,13.877,56.914,24.968,0.0,0.147,0.092,0.035,car
30.603,11.765,55.308,0.701,3.987,0.052,0.46,0.26,0.436,1.886,0.291,18.377,38.884,14.778,0.0,0.164,0.069,0.043,car
42.235,9.728,52.897,1.226,5.759,0.224,0.397,0.258,0.374,1.303,0.299,7.815,50.27,24.667,0.0,0.122,0.195,0.032,car
