gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
3.391,0.249,4.425,0.192,11.386,0.074,2.516,2.723,2.307,6.011,2.104,33.949,158.354,60.777,101.7,0.157,0.068,0.035,walking
3.479,0.565,4.476,0.122,8.672,0.042,2.235,2.282,2.583,9.494,1.896,58.16,163.623,34.709,111.1,0.029,0.055,0.026,walking
3.703,0.52,4.545,0.281,7.028,0.065,2.342,1.855,2.569,6.2,2.171,33.754,392.911,58.641,125.6,0.184,0.091,0.01,walking
4.315,0.184,5.21,0.342,9.597,0.082,2.507,1.426,2.559,8.992,1.895,59.325,372.499,32.674,123.3,0.112,0.099,0.001,walking
3.329,0.558,5.053,0.113,6.934,0.096,1.481,2.675,3.39,9.968,1.835,25.622,115.456,48.891,129.0,0.249,0.077,0.044,walking
5.525,0.314,6.331,0.315,6.967,0.107,2.545,1.639,2.189,4.209,1.966,30.317,122.774,45.81,121.9,0.052,0.098,0.047,walking
3.914,0.587,4.716,0.31,4.325,0.007,2.649,0.962,3.453,8.448,2.036,22.887,263.348,37.437,106.1,0.173,0.078,0.002,walking
5.745,0.348,6.412,0.184,3.291,0.03,2.228,0.835,2.545,4.608,1.896,24.322,398.538,69.197,115.6,0.033,0.054,0.021,walking
4.519,0.187,5.1,0.112,11.541,0.097,1.333,2.039,2.73,5.803,2.149,57.386,200.147,43.778,116.9,0.1,0.03,0.033,walking
3.973,0.165,5.258,0.168,11.844,0.016,1.552,2.739,2.064,4.795,1.769,21.407,285.926,30.675,113.4,0.191,0.036,0.011,walking
4.883,0.237,5.608,0.304,7.025,0.067,1.659,0.873,2.42,9.252,1.658,29.723,204.857,62.222,103.1,0.1,0.009,0.01,walking
4.732,0.568,5.532,0.309,9.86,0.064,2.223,1.672,2.966,7.766,1.85,44.139,315.097,30.829,119.7,0.075,0.085,0.019,walking
3.855,0.146,4.72,0.215,8.784,0.114,1.321,1.479,1.467,7.731,1.835,52.679,175.592,43.378,103.0,0.114,0.021,0.014,walking
4.58,0.383,5.974,0.398,8.866,0.061,1.563,2.326,3.438,5.67,1.974,51.07,152.783,35.515,108.9,0.11,0.006,0.024,walking
3.61,0.518,5.28,0.187,7.754,0.135,2.279,0.847,1.733,5.818,2.009,58.792,218.354,39.656,118.0,0.207,0.008,0.018,walking
3.741,0.347,5.351,0.343,3.967,0.114,1.236,3.106,2.893,5.849,1.888,49.929,287.903,59.438,101.2,0.065,0.025,0.043,walking
3.435,0.164,4.89,0.332,10.144,0.148,2.046,2.544,2.653,8.842,1.695,39.995,282.243,51.548,123.2,0.187,0.054,0.047,walking
3.923,0.139,5.552,0.256,7.551,0.077,1.654,1.261,2.754,4.82,1.712,46.399,260.307,66.723,96.0,0.148,0.001,0.007,walking
4.656,0.53,6.238,0.298,4.541,0.097,1.443,2.012,1.943,4.562,1.731,56.064,157.275,58.05,113.0,0.234,0.064,0.017,walking
3.219,0.23,4.831,0.309,5.599,0.129,2.452,1.315,1.426,4.058,2.051,27.041,108.668,53.275,109.9,0.098,0.047,0.001,walking
3.204,0.553,4.737,0.25,11.182,0.017,2.514,2.623,3.094,6.29,2.146,31.258,265.039,52.988,110.9,0.109,0.092,0.042,walking
5.214,0.127,6.17,0.372,4.899,0.127,2.29,1.105,2.679,6.876,2.043,55.754,307.379,61.391,118.8,0.178,0.089,0.031,walking
3.457,0.592,4.693,0.211,7.81,0.05,2.298,2.156,2.763,8.569,1.878,34.926,190.98,56.628,118.5,0.242,0.082,0.041,walking
4.352,0.539,5.369,0.2,3.559,0.06,1.968,2.457,3.486,8.588,2.158,29.91,311.624,31.988,114.6,0.207,0.035,0.017,walking
3.6,0.463,4.658,0.383,6.346,0.137,2.599,2.51,2.464,5.309,2.17,40.307,226.655,48.273,113.7,0.206,0.064,0.032,walking
5.4,0.246,6.176,0.276,9.063,0.014,2.371,3.101,3.129,4.377,2.099,47.664,253.237,51.003,101.3,0.116,0.05,0.021,walking
3.336,0.196,4.341,0.265,10.434,0.055,2.309,2.954,1.737,6.838,1.947,36.865,302.455,38.449,124.4,0.179,0.086,0.043,walking
4.568,0.514,6.108,0.135,9.778,0.038,2.331,1.599,1.744,4.969,2.057,39.23,340.14,49.581,115.5,0.01,0.072,0.015,walking
5.612,0.304,6.694,0.249,8.47,0.037,2.076,1.678,2.003,8.644,2.016,23.906,170.585,62.757,102.5,0.208,0.069,0.034,walking
3.692,0.266,5.409,0.346,10.541,0.093,1.49,1.232,2.635,4.467,2.187,23.475,293.284,61.495,106.2,0.077,0.068,0.048,walking
3.646,0.598,5.115,0.174,5.153,0.083,1.293,1.065,3.245,4.608,1.836,34.984,295.394,36.173,108.1,0.069,0.017,0.038,walking
4.646,0.596,5.278,0.249,6.873,0.143,1.221,2.018,2.662,6.254,2.129,33.441,155.04,56.506,101.3,0.004,0.054,0.029,walking
5.443,0.327,6.04,0.367,7.807,0.073,1.319,2.524,2.381,8.628,1.86,58.421,216.408,49.062,122.9,0.191,0.082,0.004,walking
4.772,0.484,5.974,0.288,8.606,0.003,1.648,2.046,2.273,7.179,2.176,42.188,271.274,33.306,115.8,0.042,0.055,0.025,walking
